trackID,acousticness,danceability,duration_ms,energy,instrumentalness,a_key,liveness,loudness,a_mode,speechiness,tempo,time_signature,valence,category
0CsP3X8vw67bm2ieIc73a4,0.002360,0.571000,218554,0.689000,0.000000,6,0.049400,-4.424000,1,0.060600,154.152000,4,0.629000,punk
1oXCGk1tWiqFe60fWLmwOG,0.001530,0.475000,218880,0.946000,0.000032,11,0.271000,-4.832000,0,0.146000,155.005000,4,0.317000,punk
0rOTMSSa6yscfOrGnzfheM,0.001030,0.285000,229173,0.843000,0.000370,4,0.327000,-7.318000,1,0.129000,97.051000,4,0.280000,punk
6xyiHZgrmXw7sMyYXbXjPV,0.000494,0.435000,207634,0.950000,0.000000,8,0.317000,-3.869000,1,0.106000,160.987000,4,0.447000,punk
6L89mwZXSOwYl76YXfX13s,0.002930,0.442000,181533,0.943000,0.000009,3,0.091000,-3.205000,1,0.060200,85.064000,4,0.794000,punk
4OMsAnt8JSBctSJQIMNAy1,0.018300,0.558000,229400,0.936000,0.000004,0,0.313000,-3.631000,1,0.061600,149.980000,4,0.866000,punk
5GhYfK0jevTEtXOaqCKCxw,0.005850,0.551000,240453,0.865000,0.000000,9,0.140000,-5.005000,1,0.039900,112.486000,4,0.236000,punk
3fqwjXwUGN6vbzIwvyFMhx,0.170000,0.472000,293293,0.369000,0.006180,9,0.080800,-10.916000,1,0.031700,101.624000,4,0.443000,country
1FVCDJJIdoMPbxbXo4ud9X,0.001690,0.392000,252280,0.854000,0.000000,2,0.120000,-5.299000,1,0.236000,135.658000,4,0.576000,punk
34PfcrPaW1ysCtYD4CdBPB,0.354000,0.848000,233347,0.634000,0.000000,0,0.170000,-7.112000,1,0.056800,77.508000,4,0.809000,reggae
16PhD3Jn5p7DwlMp7Ej7Rk,0.788000,0.714000,191360,0.377000,0.000005,7,0.081700,-9.063000,1,0.313000,158.536000,4,0.428000,reggae
5X13b4CYce5Y6NYPfmYsXr,0.031200,0.791000,265627,0.430000,0.000189,2,0.047600,-11.316000,1,0.068000,89.519000,4,0.727000,reggae
7GqIDx2QVGOpd4r1fZaUUW,0.309000,0.604000,289800,0.905000,0.063200,4,0.083700,-7.059000,0,0.057800,147.448000,4,0.710000,rock
583d2NUV0t7Xk95ayb8qC4,0.258000,0.776000,198600,0.571000,0.000000,10,0.049400,-7.108000,0,0.348000,78.365000,4,0.818000,reggae
2ekfM9Dcslm7l9Lh7HGT0i,0.000221,0.392000,266387,0.936000,0.839000,5,0.407000,-6.532000,1,0.084900,167.333000,4,0.552000,rock
4MM4UlT0j7MePs9bMoi34N,0.645000,0.671000,197333,0.519000,0.000368,1,0.310000,-11.165000,1,0.037600,77.532000,4,0.941000,reggae
5ZmzCsLLu605RHTFqeKmop,0.009380,0.395000,175067,0.799000,0.172000,6,0.139000,-4.387000,1,0.048900,165.999000,4,0.553000,country
4MhTFsyqIJnjsOweVcU8ug,0.141000,0.449000,356400,0.901000,0.067500,6,0.128000,-7.711000,1,0.052600,125.148000,4,0.666000,rock
1L94M3KIu7QluZe63g64rv,0.007520,0.284000,340907,0.875000,0.000461,11,0.402000,-6.069000,0,0.042200,75.009000,4,0.558000,rock
069XwdkglfN94CvwUZvBxv,0.088700,0.870000,315027,0.266000,0.021700,10,0.070900,-15.559000,1,0.264000,76.370000,4,0.926000,reggae
7FILn9Akg2468HPNsRZCkq,0.025000,0.838000,256493,0.453000,0.000024,8,0.116000,-11.536000,1,0.310000,78.837000,4,0.807000,reggae
2aoo2jlRnM3A0NyLQqMN2f,0.002550,0.438000,240800,0.805000,0.000057,8,0.084200,-6.237000,1,0.062400,113.253000,4,0.565000,rock
6d1PedwfRt2eCpPCkysWUD,0.491000,0.415000,276880,0.336000,0.000000,7,0.079800,-7.738000,1,0.029500,149.809000,3,0.160000,country
63yKj3bpZUCWcJ4Xh6Ygl1,0.645000,0.679000,219907,0.589000,0.000000,1,0.151000,-8.010000,1,0.072700,102.492000,4,0.796000,reggae
59ByyDNkqRGxBom9nHssxf,0.172000,0.928000,256600,0.464000,0.000007,9,0.054600,-8.560000,1,0.270000,124.081000,4,0.760000,reggae
11K8zrOH0TmBwAUUA0uKiu,0.093100,0.652000,223947,0.474000,0.000000,5,0.152000,-9.271000,1,0.046800,75.740000,4,0.736000,reggae
5qm0KiVKMXW1kq6VrnIhz5,0.166000,0.436000,249973,0.763000,0.130000,7,0.371000,-12.009000,1,0.039800,94.960000,4,0.316000,rock
1Eolhana7nKHYpcYpdVcT5,0.181000,0.515000,145747,0.534000,0.002780,6,0.054700,-8.045000,1,0.076800,70.776000,4,0.413000,rock
0aYS1D1hSqQXinxawgOHLy,0.966000,0.559000,200267,0.201000,0.004960,6,0.088200,-13.496000,1,0.049500,172.133000,4,0.630000,blues
1G62nDpL3fZ1Ji4teOnAdn,0.841000,0.597000,192267,0.202000,0.000001,10,0.092400,-11.696000,1,0.040700,76.374000,4,0.501000,blues
63lHuquEopEUiwPy6VLxlb,0.119000,0.567000,239704,0.565000,0.000092,9,0.368000,-7.780000,1,0.042600,133.631000,4,0.263000,country
7kl337nuuTTVcXJiQqBgwJ,0.447000,0.314000,451160,0.855000,0.854000,2,0.173000,-7.907000,1,0.034000,104.983000,4,0.854000,rock
5Yp3e8RcjYevBTZYJ7OD7s,0.030000,0.296000,305947,0.669000,0.831000,0,0.154000,-5.364000,0,0.045200,74.692000,4,0.666000,rock
389R9arpxdfl0JA450Qn9m,0.449000,0.609000,201267,0.436000,0.006770,8,0.121000,-11.990000,1,0.146000,175.244000,4,0.931000,reggae
0INtJm8gCJKtNaAYQNVlpZ,0.012200,0.811000,277893,0.428000,0.317000,7,0.344000,-10.728000,1,0.221000,80.962000,4,0.667000,reggae
5ZManJDV3CexO66nRCkdiV,0.068500,0.615000,207733,0.632000,0.000000,3,0.108000,-5.382000,1,0.037400,152.035000,4,0.561000,country
0j3k5lalAmEHaXJeytoMB6,0.084500,0.865000,233300,0.549000,0.158000,0,0.081000,-10.083000,1,0.244000,142.800000,4,0.619000,reggae
61nSbxyL6VRPp32AMscxiF,0.018700,0.465000,289467,0.903000,0.001140,9,0.348000,-4.628000,1,0.058700,137.272000,4,0.601000,rock
24GaspdcJWLts2R1wurDfW,0.425000,0.193000,102133,0.680000,0.480000,8,0.109000,-8.471000,1,0.053000,81.346000,4,0.520000,rock
69guyOwpeKji5OY8wMdsDI,0.254000,0.515000,197947,0.726000,0.000003,9,0.106000,-4.332000,1,0.036100,76.981000,4,0.659000,country
6cr6UDpkjEaMQ80OjWqEBQ,0.063200,0.730000,350400,0.868000,0.066100,5,0.318000,-7.325000,1,0.028800,148.217000,4,0.920000,rock
70idjVtmzhvE1tXgHYEF2y,0.010500,0.863000,230040,0.457000,0.000774,6,0.097800,-11.445000,0,0.060100,73.724000,4,0.378000,reggae
1haHZa75ytryLGUOtHiGl5,0.352000,0.786000,165893,0.485000,0.004670,1,0.042400,-13.012000,1,0.321000,72.842000,4,0.961000,reggae
1PHlYnuoDNtuuq6yPXbSV6,0.043000,0.841000,248693,0.309000,0.015200,7,0.036800,-14.537000,1,0.216000,74.684000,4,0.927000,reggae
34zWZOSpU2V1ab0PiZCcv4,0.047700,0.886000,229160,0.522000,0.001080,7,0.207000,-7.971000,1,0.173000,82.439000,4,0.787000,reggae
1I7zHEdDx8Ny5RxzYPqsU2,0.133000,0.523000,277267,0.758000,0.000000,2,0.095200,-9.810000,1,0.040300,135.437000,4,0.760000,rock
4gVTozEmzwAUXpwj3jEetX,0.028300,0.298000,368507,0.895000,0.005740,9,0.305000,-7.647000,0,0.054700,173.737000,4,0.552000,rock
5UuikgHTxSRFRnC0zXx10i,0.032100,0.451000,395400,0.670000,0.000028,5,0.685000,-7.439000,1,0.054600,122.540000,4,0.539000,rock
1oT20g6f8rvymheUIdFr19,0.025100,0.426000,219840,0.693000,0.006500,8,0.101000,-9.759000,1,0.037700,126.804000,4,0.747000,rock
4uOKFydzAejjSFqYbv1XPt,0.004140,0.857000,183113,0.468000,0.000013,1,0.269000,-8.530000,1,0.047600,89.119000,4,0.836000,reggae
4mPd1gJhgcYFRSJyoYAxE8,0.008300,0.758000,231547,0.529000,0.000000,6,0.053300,-10.320000,0,0.123000,122.468000,4,0.832000,reggae
17THAwZLC5xgi25y3S3sHQ,0.993000,0.653000,190027,0.044200,0.000000,10,0.131000,-12.269000,0,0.037100,71.434000,5,0.354000,blues
1mpkTTUxWTB3FlO2OlRIB4,0.005100,0.514000,199120,0.613000,0.001340,9,0.094500,-9.510000,0,0.083800,143.165000,4,0.538000,blues
1j3oXJcbQdarDIMWq91yKo,0.876000,0.668000,152947,0.916000,0.005840,10,0.169000,-8.105000,1,0.393000,124.605000,4,0.659000,blues
34K4XBQYknnTFZsBO1Zaiv,0.063100,0.934000,239800,0.429000,0.000000,11,0.081200,-10.192000,0,0.078100,127.491000,4,0.921000,reggae
4czopM9AcLjrH4IunzRoBg,0.049700,0.750000,387307,0.474000,0.001300,6,0.089600,-10.641000,0,0.243000,164.889000,4,0.432000,reggae
0OKMUpT5jHO3g5MePDoDXr,0.036700,0.742000,231733,0.568000,0.071500,0,0.051100,-12.667000,1,0.156000,80.946000,4,0.685000,reggae
7cKLOenzViwzoHJWciMIrj,0.825000,0.722000,196507,0.605000,0.017800,5,0.248000,-6.070000,1,0.153000,165.998000,4,0.690000,reggae
7pjh4uQTLI51mu9GwrLxy5,0.009880,0.825000,312867,0.568000,0.034100,4,0.095800,-11.747000,0,0.113000,131.244000,4,0.625000,reggae
54s7NH3Lnu8nlrX08VPwFI,0.000461,0.552000,282467,0.948000,0.000310,2,0.060700,-4.896000,1,0.150000,127.473000,4,0.491000,rock
51pQ7vY7WXzxskwloaeqyj,0.575000,0.346000,478173,0.335000,0.006740,7,0.185000,-12.453000,1,0.033900,84.204000,4,0.206000,rock
155vJ1VsYZ87Gldi1gNss8,0.149000,0.775000,255800,0.652000,0.180000,4,0.045800,-7.881000,0,0.058300,137.866000,4,0.681000,reggae
0fF0HtZGSXZgGrC6b7Pq4I,0.153000,0.939000,214533,0.431000,0.000050,11,0.130000,-12.267000,0,0.299000,123.671000,4,0.741000,reggae
39hfj6Tnqgsxn7jGTfWl18,0.055400,0.661000,228760,0.807000,0.000498,1,0.026500,-7.673000,1,0.070400,127.110000,4,0.888000,rock
1nsEptcDye2MUjMJQ1N5Rh,0.199000,0.717000,259400,0.719000,0.000003,9,0.195000,-3.166000,0,0.099500,84.623000,4,0.770000,reggae
5nr9S1hI8LHEh6jCkgtxLi,0.102000,0.931000,323227,0.398000,0.000204,10,0.075400,-14.748000,1,0.096700,118.494000,4,0.709000,reggae
5uPYEStMW3KsXnnLV7iCTw,0.029900,0.749000,244253,0.849000,0.000168,4,0.115000,-5.761000,0,0.054400,145.169000,4,0.955000,reggae
2kPQbvKYxJV2z5q2wNps7n,0.080700,0.838000,207667,0.340000,0.000000,2,0.105000,-14.334000,1,0.565000,149.079000,4,0.819000,reggae
0qeKzbUsW0V4ZWRJrHNiD3,0.236000,0.781000,229375,0.722000,0.000420,7,0.077000,-8.376000,1,0.066800,87.862000,4,0.532000,reggae
3Ni6vR9yGUnVy7fRFwpVfE,0.044200,0.726000,199613,0.487000,0.007660,0,0.095500,-9.235000,1,0.099300,91.899000,4,0.483000,reggae
6FwGBZWy9GrWvAAEfVdS82,0.082100,0.631000,207648,0.660000,0.000000,6,0.123000,-5.248000,1,0.029400,96.055000,4,0.365000,country
5HNCy40Ni5BZJFw1TKzRsC,0.150000,0.472000,382297,0.366000,0.308000,11,0.083700,-12.595000,0,0.028600,127.167000,4,0.173000,rock
3YRCqOhFifThpSRFJ1VWFM,0.020300,0.217000,537507,0.628000,0.320000,11,0.143000,-9.286000,1,0.030600,77.785000,4,0.270000,rock
4SNxXAQ8QMlxLhYVX7nuoE,0.229000,0.888000,154333,0.521000,0.000000,4,0.079400,-6.845000,1,0.306000,143.879000,4,0.962000,reggae
1HS0i3XljvlJwBbZ2iRi1F,0.979000,0.541000,203520,0.013200,0.000020,6,0.081000,-24.372000,1,0.086000,75.872000,4,0.336000,blues
26JRni5Lqiyd9GNnlaz6DI,0.010900,0.781000,180533,0.478000,0.000001,9,0.039900,-10.540000,1,0.085500,73.962000,4,0.633000,reggae
7tFiyTwD0nx5a1eklYtX2J,0.254000,0.397000,354320,0.396000,0.000000,3,0.268000,-9.910000,1,0.050000,142.913000,4,0.222000,rock
1SssFw74DdHVjRa6ADggdD,0.012400,0.787000,227067,0.727000,0.000000,0,0.157000,-7.705000,1,0.224000,173.025000,4,0.932000,reggae
7itr4N5bXkAWesPUomCNf7,0.014600,0.491000,502600,0.738000,0.160000,2,0.200000,-7.040000,1,0.033200,148.002000,4,0.517000,rock
5EWPGh7jbTNO2wakv8LjUI,0.076500,0.252000,547107,0.844000,0.000180,0,0.084000,-8.121000,1,0.057200,118.158000,4,0.342000,rock
1J14bmebdXtMFCOMFLI4y7,0.345000,0.358000,168253,0.591000,0.002510,11,0.117000,-16.090000,1,0.033700,142.874000,4,0.886000,blues
4jUgVrUXUs4rSTAPJZUpEO,0.066900,0.860000,153600,0.575000,0.159000,9,0.179000,-6.747000,1,0.089300,101.715000,4,0.856000,reggae
7iWk45E2wIpFc3YUWm3VVn,0.427000,0.800000,204733,0.428000,0.000000,7,0.500000,-14.283000,1,0.097800,149.846000,4,0.964000,reggae
389QX9Q1eUOEZ19vtzzI9O,0.020500,0.453000,285000,0.654000,0.003950,4,0.172000,-8.855000,0,0.031700,115.000000,4,0.694000,rock
0GGPUysb8GpCG76dQH63te,0.058500,0.825000,200960,0.433000,0.000000,5,0.061800,-13.085000,0,0.337000,127.686000,4,0.679000,reggae
6WE7jSshLCuVKoCmobVKVf,0.074600,0.403000,254133,0.709000,0.494000,9,0.132000,-9.366000,1,0.088500,97.161000,4,0.648000,rock
0f9h8awV1X4jSllHXXYdfX,0.000464,0.653000,251947,0.766000,0.002060,0,0.103000,-8.078000,1,0.026100,125.113000,4,0.384000,rock
1G0cDpr1wT8tnGl6Z385xA,0.072600,0.665000,153960,0.604000,0.000006,4,0.045600,-14.882000,0,0.083600,148.482000,4,0.961000,reggae
5AICUm2wDa8bSu2HFRyMyU,0.153000,0.536000,342333,0.208000,0.742000,0,0.111000,-18.841000,0,0.036100,115.137000,4,0.174000,rock
4abVwdCy5QUcyI3KS2lMJK,0.161000,0.582000,217200,0.663000,0.000000,4,0.198000,-6.547000,0,0.082800,170.820000,4,0.690000,reggae
1e6qkPMUiaWZfVk7WdRByQ,0.315000,0.632000,178907,0.765000,0.000246,7,0.244000,-4.577000,1,0.033100,99.617000,4,0.960000,blues
06seDLtwax1URGUWMM1Tzb,0.927000,0.537000,206467,0.356000,0.065300,9,0.307000,-8.600000,1,0.045800,92.399000,4,0.326000,blues
2A8STXl9WBT0JORAANv763,0.065900,0.647000,290627,0.699000,0.000000,7,0.068300,-6.670000,1,0.119000,147.759000,4,0.868000,reggae
3tG9WbDurTwCl0Y66G4kHb,0.001100,0.382000,251733,0.814000,0.004010,3,0.101000,-7.230000,1,0.040600,116.454000,4,0.568000,rock
6nwGHqIpooTktr9KisH4qa,0.006650,0.816000,231227,0.693000,0.066800,11,0.119000,-8.407000,0,0.029400,130.036000,4,0.955000,country
0p4uJwIIGfN3tfTFvwALwB,0.130000,0.872000,247133,0.679000,0.007460,11,0.323000,-10.026000,0,0.156000,95.096000,4,0.942000,reggae
0oInlz2qTVyXpfdAkJDluQ,0.901000,0.430000,177733,0.384000,0.048100,9,0.100000,-9.180000,1,0.032100,174.183000,3,0.307000,blues
7bnRX1ObyGzzSuOWrNFLWw,0.313000,0.799000,281027,0.641000,0.000022,8,0.070400,-9.330000,1,0.171000,96.806000,4,0.720000,reggae
7cfILJJHW9ZSkbM2ywLhiN,0.106000,0.658000,174960,0.571000,0.000000,8,0.028600,-11.972000,1,0.043200,148.964000,4,0.985000,reggae
0NlA0b2RNynMGZoxZm8hSq,0.020500,0.735000,221693,0.514000,0.000000,9,0.031600,-12.180000,0,0.141000,128.865000,4,0.820000,reggae
7x7XGyWTbJwImccxhRw2OZ,0.085100,0.540000,189480,0.839000,0.000000,0,0.301000,-4.143000,1,0.040100,145.953000,4,0.731000,country
605ZHoLZx7PtQ8fXgvN10K,0.128000,0.701000,278872,0.784000,0.000000,0,0.071300,-7.212000,1,0.204000,145.249000,4,0.689000,reggae
2QKh6t4JnWeTnzQpkNXhzW,0.248000,0.894000,158893,0.559000,0.000000,1,0.076200,-8.547000,1,0.056800,128.164000,4,0.925000,reggae
1sxtxIKhRiQwuGpUwHoEHq,0.437000,0.376000,255600,0.751000,0.020700,7,0.782000,-10.997000,1,0.069900,131.666000,4,0.830000,rock
3l9oTzHXnAJcg4x2jU6DvX,0.175000,0.832000,250600,0.537000,0.000000,2,0.094800,-7.340000,1,0.063100,81.513000,4,0.903000,reggae
1K6VtDBnilkDWTofvtQhkt,0.865000,0.497000,267733,0.265000,0.000585,7,0.109000,-14.094000,1,0.030000,92.640000,4,0.440000,blues
0bJ4nQojefjNpeuZNkiLrX,0.271000,0.763000,290200,0.512000,0.000846,11,0.046000,-9.383000,1,0.057200,99.695000,4,0.961000,reggae
0mD19MC6H0OzHvEUADHypU,0.033100,0.686000,219160,0.652000,0.000008,9,0.057800,-7.586000,0,0.111000,141.185000,4,0.485000,reggae
2Vy5QgZefcP5s7pk7ghV7e,0.865000,0.559000,240933,0.424000,0.001180,4,0.101000,-9.119000,1,0.041000,110.468000,4,0.391000,blues
4m5Nod0mVS9V7oZqCIbD6s,0.161000,0.418000,246520,0.831000,0.000000,5,0.153000,-2.228000,0,0.120000,123.994000,4,0.747000,blues
1FTSo4v6BOZH9QxKc3MbVM,0.001780,0.674000,121160,0.789000,0.007100,8,0.075400,-6.903000,1,0.067600,129.804000,4,0.906000,rock
4W5I9ht9ZzD2uvCTMIuhVG,0.763000,0.515000,161480,0.325000,0.912000,9,0.122000,-13.498000,0,0.030500,68.804000,4,0.544000,blues
4mtcFF6DUAsjMmGkVCOZIt,0.099500,0.561000,258133,0.720000,0.000008,0,0.152000,-3.877000,1,0.035700,119.980000,4,0.475000,blues
4eAwB5pnKFTmsgc3zWoYO0,0.001310,0.615000,193893,0.949000,0.000003,8,0.058500,-3.520000,1,0.054900,131.985000,4,0.603000,rock
2yOjgmbdA6B3jdAbZLZr43,0.942000,0.578000,119907,0.097100,0.805000,10,0.104000,-23.470000,0,0.052800,104.854000,4,0.695000,blues
76aadnUFFANRNDs6L3aqxw,0.041700,0.545000,282947,0.753000,0.000000,3,0.389000,-4.618000,0,0.036000,105.754000,4,0.404000,rock
6nTiIhLmQ3FWhvrGafw2zj,0.000026,0.380000,176346,0.988000,0.000079,1,0.368000,-2.042000,1,0.063900,186.113000,4,0.777000,rock
6SeQ9g3IQEh5Hpdg8psO1Q,0.208000,0.542000,321973,0.637000,0.277000,7,0.893000,-13.799000,1,0.030800,92.742000,4,0.836000,blues
1MUKrOtiW5qY4ccXx9KZqj,0.095900,0.662000,223867,0.945000,0.000886,8,0.167000,-4.637000,1,0.048000,107.106000,4,0.868000,blues
1yplWxZQqvSg9RRf9FjJm3,0.028700,0.676000,183200,0.762000,0.000001,1,0.171000,-5.112000,0,0.042600,90.399000,4,0.551000,rock
4vK3FnnHxfXjuEbDMFNBIz,0.000119,0.353000,360600,0.495000,0.011900,8,0.130000,-11.503000,1,0.034400,81.018000,4,0.556000,blues
0fIC59ZyS8ThtUF0Um6zuD,0.000006,0.382000,298253,0.867000,0.581000,9,0.196000,-7.426000,1,0.039900,87.309000,4,0.458000,rock
24tO365YW6lcZr1hN4Ukzj,0.000658,0.292000,266280,0.714000,0.000109,2,0.102000,-4.919000,1,0.031600,151.412000,3,0.459000,rock
2r6JhvSzpVZ2UaHPMptWRO,0.010900,0.441000,310729,0.900000,0.462000,8,0.253000,-4.030000,1,0.095000,119.141000,3,0.471000,blues
1vcxF91pWs9uNwDROuiCPB,0.001540,0.554000,242280,0.932000,0.000142,5,0.425000,-3.424000,0,0.048400,112.490000,4,0.476000,rock
6QewNVIDKdSl8Y3ycuHIei,0.001780,0.394000,292581,0.944000,0.000005,10,0.298000,-6.506000,0,0.076100,105.338000,4,0.259000,rock
6N9EEC8c1I4X8FRMmyN4cu,0.417000,0.472000,409200,0.479000,0.005190,2,0.076200,-14.961000,1,0.033800,113.607000,3,0.623000,blues
7yCPwWs66K8Ba5lFuU2bcx,0.012200,0.439000,168000,0.891000,0.000000,0,0.547000,-4.764000,1,0.057000,148.599000,4,0.689000,rock
7o2CTH4ctstm8TNelqjb51,0.080100,0.451000,356080,0.911000,0.146000,6,0.236000,-7.765000,1,0.046600,125.122000,4,0.620000,rock
4k1ktWbrsTqo8TSS2gRnKM,0.951000,0.645000,158093,0.272000,0.002520,5,0.091300,-15.623000,1,0.052400,82.455000,4,0.897000,blues
0Xq7FPQaLJgIHSB605YUMy,0.007450,0.199000,291440,0.622000,0.794000,8,0.204000,-6.749000,1,0.036800,183.491000,4,0.142000,rock
4Wz4prIbO0DgoVPpMINaHs,0.471000,0.500000,167093,0.714000,0.531000,0,0.079000,-7.949000,1,0.030700,143.469000,4,0.870000,blues
51c94ac31swyDQj9B3Lzs3,0.000249,0.269000,299533,0.853000,0.000246,7,0.118000,-4.647000,0,0.085400,141.581000,4,0.183000,rock
2aJg7C5YdTCOb5Oj0rKN0N,0.746000,0.583000,206640,0.469000,0.003220,5,0.110000,-6.077000,1,0.030500,86.472000,4,0.352000,blues
5dDaQf3QUWIpukuGFDhScm,0.118000,0.492000,231000,0.424000,0.005130,7,0.198000,-9.046000,1,0.037600,110.584000,4,0.517000,blues
6cqW0uVvurfrB83AlPGQA8,0.868000,0.419000,184189,0.200000,0.827000,4,0.145000,-19.053000,0,0.106000,88.730000,4,0.477000,blues
0N5aQPSHQAADNV3VbRH7Ph,0.017500,0.425000,321040,0.852000,0.306000,11,0.093500,-5.607000,1,0.046000,101.968000,4,0.524000,rock
5V3mdRI2yQxbSsJGDPc5lD,0.000353,0.420000,210240,0.929000,0.000747,7,0.122000,-3.899000,0,0.121000,127.204000,4,0.318000,rock
1gyee1JuFFiP476LQpRMYU,0.000671,0.509000,238400,0.843000,0.000803,1,0.348000,-3.318000,0,0.048800,140.055000,3,0.343000,rock
66b1KKRNcCLjBoUPTL9Dhe,0.984000,0.554000,155768,0.244000,0.000302,9,0.093600,-10.289000,1,0.042400,96.226000,4,0.346000,blues
0UrWr7Jnu1heq1o99ZwUd0,0.008340,0.566000,254584,0.860000,0.010600,8,0.392000,-7.533000,1,0.062600,97.896000,4,0.505000,rock
2xBzswAD3zvGACLbEv3wcl,0.245000,0.470000,214387,0.738000,0.000158,4,0.220000,-4.578000,1,0.058800,66.242000,3,0.527000,blues
5dpxVXiKhjGehNkEvII5vS,0.597000,0.365000,470413,0.713000,0.000021,2,0.971000,-6.984000,1,0.114000,82.434000,4,0.316000,blues
341o4T7XtSZUKeQvIw2wms,0.515000,0.221000,194467,0.590000,0.063600,2,0.093400,-12.299000,0,0.091600,179.267000,4,0.710000,blues
3m6KkYKdnbffMpGd9Pm9FP,0.006660,0.745000,231920,0.466000,0.350000,4,0.272000,-7.620000,0,0.086400,123.889000,4,0.314000,rock
7lpsRa4kcNoxSHUDNDXpnn,0.767000,0.545000,261093,0.271000,0.000006,0,0.072800,-17.690000,1,0.066700,113.963000,4,0.669000,blues
3bbUkaQYGQHkx1TJi7gPSL,0.004940,0.547000,233827,0.870000,0.000035,11,0.161000,-5.098000,0,0.028600,99.014000,4,0.526000,rock
3d9DChrdc6BOeFsbrZ3Is0,0.057600,0.559000,264307,0.345000,0.000105,4,0.141000,-13.496000,1,0.045900,84.581000,4,0.470000,rock
446SWPkCoDTG2ibVD4bVHr,0.686000,0.590000,217893,0.253000,0.000016,3,0.135000,-13.488000,1,0.040300,78.874000,4,0.126000,blues
6mGy6bzPJ6hrgPnVJZCEd4,0.322000,0.632000,264200,0.736000,0.000000,0,0.339000,-13.945000,1,0.048100,136.373000,4,0.766000,blues
4WBmkMJyWubRXRLYk8t9SI,0.221000,0.894000,149387,0.507000,0.066100,7,0.064200,-6.945000,1,0.056400,114.216000,4,0.889000,blues
7IHTgTJz3hm6qeexXDi1Eb,0.673000,0.425000,330533,0.203000,0.849000,9,0.317000,-15.870000,1,0.040700,179.267000,3,0.461000,blues
3HzSqraFqZ8aeoL97E52c2,0.781000,0.738000,133267,0.269000,0.071000,2,0.087700,-14.266000,1,0.063300,95.759000,4,0.692000,blues
3YOvmznZ4YSokmTyBlVMJm,0.987000,0.599000,170080,0.075700,0.005550,6,0.105000,-12.798000,1,0.047800,199.428000,3,0.632000,blues
5jdvRj8zXHJ7XpKsBKT9CZ,0.029900,0.708000,191800,0.737000,0.080400,11,0.101000,-6.665000,0,0.094300,132.612000,4,0.458000,rock
0d2YnyIPgmPQqNSzDg8s8Q,0.001890,0.509000,264707,0.774000,0.000549,6,0.143000,-4.054000,1,0.033800,116.529000,4,0.078000,rock
1Y13csEpu3TK5gQdzGLrd8,0.001140,0.579000,223747,0.812000,0.003330,1,0.115000,-6.509000,0,0.069200,152.002000,4,0.287000,rock
2Ug7RPzySjonBoV0FEzefC,0.446000,0.597000,176320,0.715000,0.454000,7,0.424000,-13.671000,1,0.048200,106.983000,4,0.751000,blues
5anCkDvJ17aznvK5TED5uo,0.000376,0.585000,304880,0.887000,0.051800,3,0.132000,-5.086000,0,0.036200,118.035000,4,0.717000,rock
11LmqTE2naFULdEP94AUBa,0.184000,0.494000,281160,0.677000,0.025800,6,0.092600,-10.233000,1,0.045200,101.539000,4,0.272000,rock
2F6FfZ4w8z3eJpSxPotVO5,0.000140,0.468000,270920,0.769000,0.001240,4,0.271000,-7.036000,1,0.041000,104.102000,4,0.173000,rock
6rUp7v3l8yC4TKxAAR5Bmx,0.004610,0.498000,231480,0.830000,0.000000,6,0.139000,-5.157000,0,0.042100,89.342000,4,0.423000,rock
4pEZg4zQFcJ1jdboMYTYf9,0.917000,0.665000,172493,0.313000,0.011800,4,0.359000,-15.188000,0,0.052600,138.415000,4,0.525000,blues
0faXHILILebCGnJBPU6KJJ,0.000059,0.391000,200547,0.963000,0.068900,10,0.140000,-4.378000,0,0.077300,167.065000,4,0.328000,rock
65CVlqtXiLtCSdFRHC10mU,0.875000,0.575000,208439,0.188000,0.002050,11,0.166000,-16.499000,0,0.058600,130.630000,4,0.312000,blues
1Qdnvn4XlmZANCVy3XjrQo,0.000336,0.433000,277840,0.854000,0.000177,9,0.162000,-3.868000,1,0.048300,89.400000,4,0.364000,rock
5fuON606j1hkPGJhFMwerY,0.407000,0.690000,205053,0.494000,0.000004,9,0.114000,-9.147000,0,0.027500,127.314000,4,0.836000,blues
4qrUQuQ2Nt9jgZW99rBcbo,0.750000,0.381000,191987,0.281000,0.000000,2,0.222000,-12.363000,0,0.036000,120.485000,4,0.278000,blues
5sFDReWLrZHLFZFjHsjUTS,0.000332,0.305000,206773,0.832000,0.000024,6,0.091000,-7.981000,1,0.039800,100.677000,4,0.574000,rock
2c5wml8wsBnPfNSbCZ574T,0.000103,0.446000,359520,0.762000,0.000072,2,0.260000,-8.971000,1,0.042200,98.993000,4,0.273000,rock
0RN9TJh2eizDzsA9aaB6Fc,0.000379,0.429000,266520,0.951000,0.468000,7,0.116000,-4.971000,1,0.058100,100.010000,4,0.178000,metal
4ReyTz0y3TGkX48wO3Llot,0.022200,0.358000,293653,0.893000,0.052400,4,0.126000,-7.486000,0,0.120000,174.238000,4,0.258000,rock
4V05j7HDUU2bZQwDOeIySh,0.000624,0.560000,200480,0.892000,0.000164,4,0.177000,-3.365000,0,0.064400,90.615000,4,0.662000,rock
